1.27698, 1.42142
1.36735, 1.42685
1.29905, 1.41557
1.35778, 1.3682
1.33206, 1.46149
1.26552, 1.38665
1.29983, 1.40945
1.30464, 1.41361
1.30925, 1.35848
1.20691, 1.39772
1.36657, 1.46252
1.29173, 1.35711
1.27516, 1.43494
1.33066, 1.38116
1.31788, 1.47392
1.23969, 1.35829
1.37405, 1.49039
1.26988, 1.35392
1.37007, 1.43016
1.35482, 1.46956
1.29541, 1.42346
1.35443, 1.36121
1.22362, 1.48406
1.28168, 1.39411
1.34526, 1.37593
1.27655, 1.44168
1.29656, 1.49752
1.24208, 1.49603
1.24593, 1.40432
1.2163, 1.47921
1.39768, 1.41699
1.38107, 1.46023
1.23632, 1.46945
1.28289, 1.3558
1.23706, 1.3914
1.37208, 1.4835
1.28012, 1.4803
1.35693, 1.43761
1.36905, 1.41483
1.25219, 1.37132
1.24968, 1.48253
1.3161, 1.47001
1.37408, 1.41444
1.36226, 1.48445
1.28021, 1.4229
1.26122, 1.4709
1.3194, 1.41144
1.29437, 1.45589
1.32814, 1.43471
1.25968, 1.37489
1.24752, 1.453
1.29028, 1.48314
1.27967, 1.47053
1.33821, 1.40052
1.30509, 1.45665
1.2957, 1.42836
1.34411, 1.46188
1.28211, 1.45031
1.31151, 1.44046
1.38172, 1.44637
1.29428, 1.38898
1.36933, 1.38092
1.38766, 1.41698
1.28698, 1.38676
1.33131, 1.44305
1.38802, 1.44478
1.24365, 1.46805
1.2742, 1.37433
1.24448, 1.46546
1.25695, 1.41507
1.38176, 1.46251
1.33354, 1.47005
1.27181, 1.38502
1.39108, 1.43376
1.30374, 1.433
1.38149, 1.41243
1.3336, 1.40947
1.31204, 1.35987
1.28108, 1.40792
1.31314, 1.47482
1.34672, 1.44817
1.30204, 1.49969
1.24649, 1.39096
1.30816, 1.43272
1.31181, 1.44601
1.32007, 1.38326
1.21674, 1.37788
1.22015, 1.41798
1.32863, 1.40366
1.36288, 1.49883
1.29372, 1.41074
1.24956, 1.40395
1.34442, 1.38385
1.30375, 1.4978
1.35566, 1.49957
1.36266, 1.40534
1.37343, 1.44801
1.38975, 1.40582
1.28062, 1.37051
1.28033, 1.38731
1.24736, 1.38208
1.23266, 1.39423
1.32218, 1.49855
1.34395, 1.44092
1.33944, 1.40739
1.2384, 1.43775
1.22777, 1.49013
1.2274, 1.41814
1.25714, 1.3624
1.29306, 1.41674
1.28118, 1.45135
1.28159, 1.46117
1.26701, 1.4551
1.32182, 1.36806
1.26271, 1.45895
1.37263, 1.42783
1.32057, 1.46375
1.35018, 1.35755
1.26134, 1.48628
1.35332, 1.40188
1.36204, 1.36964
1.2823, 1.38432
1.34826, 1.35482
1.26977, 1.36523
1.3575, 1.44856
1.32608, 1.38997
1.28015, 1.48529
1.2108, 1.41232
1.35194, 1.38586
1.2086, 1.43655
1.35286, 1.42457
1.2133, 1.37662
1.32627, 1.49975
1.22499, 1.3949
1.26197, 1.37436
1.39568, 1.41179
1.2562, 1.36343
1.23456, 1.44619
1.25421, 1.48841
1.37703, 1.41495
1.22116, 1.3722
1.38686, 1.42189
1.34083, 1.48666
1.31423, 1.46716
1.35514, 1.39292
1.27473, 1.44242
1.28494, 1.40651
1.2108, 1.38038
1.2799, 1.40444
1.23629, 1.44377
1.33237, 1.38062
1.3237, 1.45411
1.39305, 1.43951
1.31761, 1.48723
1.30421, 1.35645
1.304, 1.37581
1.26994, 1.4179
1.37565, 1.42789
1.23037, 1.39523
1.25741, 1.42254
1.20232, 1.42741
1.22521, 1.48656
1.28525, 1.39042
1.282, 1.3934
1.38991, 1.38449
1.22305, 1.47211
1.34305, 1.44634
1.28179, 1.37688
1.36018, 1.35334
1.23521, 1.4539
1.29019, 1.40242
1.22615, 1.4469
1.30044, 1.4384
1.38634, 1.41026
1.28617, 1.45069
1.31142, 1.44881
1.24681, 1.40415
1.29001, 1.45829
1.22981, 1.46065
1.3705, 1.47748
1.37839, 1.39814
1.28113, 1.44139
1.23545, 1.37968
1.29811, 1.37193
1.30441, 1.41224
1.21121, 1.44387
1.23269, 1.44063
1.28809, 1.49823
1.29646, 1.4002
1.36716, 1.47909
1.33803, 1.42057
1.24067, 1.48744
1.38662, 1.46763
1.30759, 1.44258
1.38962, 1.46244
1.3784, 1.47542
1.33907, 1.36304
1.24429, 1.4032
1.25428, 1.36837
1.27224, 1.46449
1.25216, 1.4368
1.3301, 1.4168
1.22737, 1.3727
1.24181, 1.35451
1.29538, 1.44813
1.28451, 1.46781
1.28716, 1.3953
1.3497, 1.36279
1.39474, 1.44595
1.28271, 1.46254
1.21897, 1.4834
1.25577, 1.47444
1.24276, 1.35237
1.33569, 1.38778
1.27461, 1.45123
1.3792, 1.48361
1.24723, 1.37776
1.23498, 1.48049
1.33086, 1.48528
1.30938, 1.45915
1.23537, 1.47464
1.36886, 1.46734
1.30125, 1.37123
1.22918, 1.41268
1.35307, 1.4362
1.20787, 1.44409
1.2716, 1.46321
1.23889, 1.48667
1.25049, 1.43139
1.23304, 1.46381
1.33349, 1.45291
1.30579, 1.37039
1.26736, 1.45525
1.28137, 1.43475
1.33797, 1.42232
1.31866, 1.37152
1.34709, 1.42182
1.27875, 1.37159
1.26243, 1.45969
1.29628, 1.44279
1.22575, 1.47767
1.24943, 1.41082
1.37945, 1.40844
1.2421, 1.40778
1.31106, 1.42413
1.2374, 1.49047
1.35415, 1.46203
1.24867, 1.49795
1.2331, 1.45622
1.28779, 1.46457
1.37156, 1.43091
1.35615, 1.39793
1.29904, 1.39367
1.2561, 1.4156
1.25526, 1.45172
1.25854, 1.49129
1.38937, 1.41706
1.37689, 1.43858
1.24648, 1.39083
1.3439, 1.37415
1.26814, 1.35658
1.29897, 1.37764
1.31738, 1.47822
1.23271, 1.48377
1.27394, 1.4697
1.31622, 1.4789
1.21053, 1.42899
1.30584, 1.47537
1.38313, 1.40186
1.25682, 1.41396
1.29379, 1.44815
1.28418, 1.40117
1.32574, 1.47497
1.3626, 1.43279
1.31905, 1.44538
1.2638, 1.38825
1.25849, 1.38574
1.2891, 1.47005
1.34018, 1.4082
1.26029, 1.36901
1.30295, 1.43367
1.21618, 1.42161
1.30288, 1.42482
1.27795, 1.47128
1.3112, 1.48273
1.37698, 1.45723
1.31003, 1.39803
1.36078, 1.37407
1.29161, 1.45806
1.3464, 1.46266
1.25445, 1.40204
1.25636, 1.3651
1.22573, 1.43243
1.23951, 1.46504
1.34925, 1.4666
1.27817, 1.44653
1.32882, 1.49964
1.36076, 1.48597
1.39636, 1.41841
1.34958, 1.42862
1.21069, 1.40318
1.2049, 1.40542
1.36988, 1.43883
1.30132, 1.47582
1.24616, 1.35086
1.20351, 1.4157
1.34433, 1.44516
1.28495, 1.434
1.30765, 1.37005
1.26175, 1.4615
1.33198, 1.36479
1.37768, 1.41028
1.26725, 1.49916
1.31062, 1.4609
1.27677, 1.36968
1.21236, 1.4014
1.22491, 1.41932
1.33021, 1.35377
1.24193, 1.38308
1.28433, 1.35654
1.23991, 1.40791
1.23141, 1.42532
1.3211, 1.46116
1.37326, 1.46596
1.31831, 1.41575
1.21901, 1.39293
1.3155, 1.43002
1.31358, 1.37477
1.34027, 1.40178
1.34518, 1.35454
1.30399, 1.46044
1.31856, 1.48952
1.23126, 1.47187
1.36386, 1.35144
1.28832, 1.45867
1.2501, 1.45109
1.34908, 1.41822
1.323, 1.43056
1.3078, 1.4436
1.2054, 1.41269
1.31913, 1.43063
1.39489, 1.44291
1.25561, 1.40405
1.21662, 1.47778
1.32105, 1.43184
1.35171, 1.35095
1.30751, 1.41394
1.23469, 1.36867
1.36219, 1.46124
1.38472, 1.37471
1.32421, 1.38402
1.33393, 1.40914
1.38051, 1.39817
1.34649, 1.47467
1.26488, 1.38886
1.31672, 1.35037
1.35915, 1.48126
1.23792, 1.38748
1.28009, 1.42778
1.34385, 1.49793
1.27387, 1.47647
1.37526, 1.47787
1.33158, 1.35102
1.34667, 1.37935
1.27368, 1.38108
1.21106, 1.45141
1.35397, 1.39603
1.28755, 1.48584
1.26004, 1.41862
1.27217, 1.36327
1.37051, 1.46185
1.26377, 1.40684
1.37181, 1.48027
1.2927, 1.44748
1.29693, 1.49118
1.39098, 1.38893
1.37244, 1.46502
1.35301, 1.49686
1.20922, 1.42709
1.24031, 1.44783
1.34939, 1.37388
1.29042, 1.43206
1.21014, 1.43402
1.36628, 1.43303
1.21163, 1.40192
1.28481, 1.41997
1.24239, 1.44017
1.27036, 1.46385
1.26102, 1.41052
1.32916, 1.43472
1.38585, 1.42143
1.29557, 1.37496
1.2378, 1.35366
1.39851, 1.43649
1.26425, 1.3696
1.28122, 1.46003
1.39067, 1.39701
1.2653, 1.46667
1.25835, 1.47552
1.25844, 1.45497
1.28656, 1.35941
1.23101, 1.46404
1.209, 1.40027
1.32329, 1.45604
1.2839, 1.45719
1.28751, 1.40343
1.35836, 1.48619
1.37613, 1.38587
1.23957, 1.46779
1.31759, 1.45092
1.38386, 1.46466
1.35081, 1.48871
1.23243, 1.43485
1.23691, 1.38072
1.38646, 1.4441
1.2325, 1.41603
1.30533, 1.44416
1.33036, 1.49704
1.21252, 1.42177
1.32823, 1.35233
1.38987, 1.39504
1.36676, 1.47629
1.29563, 1.49894
1.2333, 1.37638
1.34957, 1.38908
1.20513, 1.44726
1.24192, 1.44658
1.35768, 1.39949
1.32613, 1.44311
1.26769, 1.37136
1.36844, 1.38033
1.36196, 1.47247
1.2506, 1.49835
1.28105, 1.49337
1.23221, 1.46544
1.20059, 1.43074
1.32461, 1.36224
1.26665, 1.43221
1.28737, 1.49693
1.27457, 1.47068
1.31184, 1.42647
1.37749, 1.47606
1.23403, 1.391
1.33045, 1.39991
1.25196, 1.46822
1.30564, 1.35556
1.35146, 1.41988
1.25729, 1.44309
1.39332, 1.41092
1.27078, 1.36645
1.2217, 1.48331
1.37388, 1.45756
1.27116, 1.42408
1.23748, 1.43641
1.3129, 1.48273
1.29523, 1.38864
1.32231, 1.46599
1.2632, 1.47568
1.36649, 1.43952
1.34652, 1.46934
1.38978, 1.40691
1.23396, 1.38497
1.27205, 1.47082
1.22837, 1.37008
1.38448, 1.40564
1.2473, 1.49345
1.26989, 1.49814
1.25211, 1.48746
1.32935, 1.35123
1.32787, 1.48952
1.21741, 1.44987
1.21135, 1.41166
1.36158, 1.45917
1.3189, 1.39239
1.27907, 1.35323
1.2911, 1.35574
1.28113, 1.38826
1.3911, 1.41788
1.38701, 1.46695
1.25568, 1.39106
1.22286, 1.48093
1.26315, 1.42594
1.24926, 1.48595
1.24626, 1.3687
1.26027, 1.44361
1.29448, 1.44074
1.26415, 1.45412
1.34302, 1.37746
1.35229, 1.4144
1.37019, 1.47908
1.30212, 1.39819
1.30318, 1.41786
1.37433, 1.39287
1.23928, 1.4359
1.23192, 1.45232
1.348, 1.41178
1.22952, 1.38072
1.21967, 1.41065
1.22074, 1.47957
1.2551, 1.37757
1.27538, 1.36479
1.2884, 1.41341
1.30921, 1.37268
1.29917, 1.40363
1.32539, 1.47415
1.32866, 1.48284
1.249, 1.44292
1.30817, 1.45219
1.35029, 1.39409
1.36971, 1.4792
1.25652, 1.36844
1.30317, 1.46815
1.3349, 1.44303
1.22223, 1.38733
1.39153, 1.41113
1.23607, 1.43818
1.29999, 1.39313
1.22101, 1.41203
1.30816, 1.49608
1.3283, 1.43912
1.27028, 1.46431
1.26049, 1.48835
1.23443, 1.45052
1.34817, 1.48228
1.36053, 1.40283
1.25063, 1.46376
1.25338, 1.39264
1.36647, 1.46628
1.31981, 1.45319
1.27794, 1.35799
1.24949, 1.48373
1.33355, 1.36001
1.24842, 1.48512
1.38555, 1.41476
1.28748, 1.45855
1.26372, 1.4484
1.3199, 1.49368
1.35477, 1.41976
1.35434, 1.36753
1.22034, 1.37767
1.24728, 1.36352
1.26648, 1.49772
1.35816, 1.4609
1.27148, 1.4537
1.24243, 1.44407
1.23436, 1.41245
1.38352, 1.41022
1.24616, 1.40354
1.36241, 1.4082
1.26936, 1.49588
1.26489, 1.47047
1.25845, 1.48086
1.34587, 1.43426
1.30389, 1.3814
1.31244, 1.45389
1.30633, 1.42626
1.22685, 1.41368
1.31787, 1.36181
1.3063, 1.36189
1.35923, 1.37964
1.29923, 1.35035
1.35411, 1.40583
1.32206, 1.47894
1.35707, 1.43347
1.34759, 1.4971
1.26133, 1.45451
1.33346, 1.45764
1.25605, 1.38385
1.31853, 1.48058
1.25285, 1.47318
1.31418, 1.44484
1.30333, 1.40509
1.29679, 1.41795
1.32548, 1.43157
1.36345, 1.38681
1.20296, 1.40413
1.37687, 1.39212
1.22647, 1.43958
1.37856, 1.43541
1.33413, 1.48596
1.3167, 1.4763
1.27736, 1.44879
1.20457, 1.42391
1.25334, 1.3817
1.33874, 1.37901
1.3611, 1.36924
1.33328, 1.39512
1.22117, 1.45352
1.31928, 1.39595
1.34303, 1.45172
1.26944, 1.36533
1.36096, 1.38741
1.2942, 1.46335
1.34931, 1.45296
1.25003, 1.39783
1.26861, 1.42242
1.28774, 1.49232
1.29169, 1.38363
1.2026, 1.44164
1.21859, 1.4254
1.23344, 1.42801
1.29194, 1.42131
1.22205, 1.36747
1.29879, 1.40702
1.2504, 1.39254
1.3496, 1.44988
1.2328, 1.44513
1.24167, 1.3531
1.27165, 1.49802
1.22481, 1.37947
1.39401, 1.45641
1.22996, 1.43582
1.24829, 1.42439
1.25063, 1.49851
1.26083, 1.38876
1.33012, 1.46396
1.31688, 1.43138
1.24817, 1.43656
1.34463, 1.4418
1.23155, 1.35756
1.2896, 1.42217
1.38216, 1.37361
1.32184, 1.43426
1.33322, 1.46171
1.38337, 1.43885
1.22863, 1.39795
1.22804, 1.38338
1.37705, 1.47886
1.25274, 1.36991
1.25725, 1.48068
1.29814, 1.44593
1.20239, 1.40714
1.37311, 1.4229
1.29485, 1.49958
1.32856, 1.49794
1.37693, 1.39987
1.34119, 1.41997
1.3139, 1.45915
1.2539, 1.35089
1.31646, 1.43308
1.22647, 1.46195
1.2973, 1.47671
1.26978, 1.38274
1.25658, 1.36975
1.30769, 1.39786
1.33967, 1.48556
1.29456, 1.42106
1.25032, 1.4262
1.35049, 1.38073
1.28635, 1.49485
1.25983, 1.37817
1.31652, 1.38829
1.34397, 1.45413
1.33656, 1.4413
1.32276, 1.45628
1.34785, 1.40289
1.27348, 1.45656
1.30743, 1.49667
1.361, 1.41038
1.35471, 1.41202
1.27588, 1.47755
1.36468, 1.36258
1.21074, 1.42179
1.29138, 1.35422
1.27217, 1.43857
1.30761, 1.37436
1.24863, 1.49877
1.23975, 1.43228
1.36859, 1.46737
1.26491, 1.45458
1.32779, 1.49061
1.37277, 1.44766
1.32315, 1.47754
1.2473, 1.44336
1.31029, 1.39297
1.39198, 1.39171
1.34113, 1.48146
1.37598, 1.4169
1.25067, 1.46656
1.35061, 1.40506
1.25437, 1.48243
1.37673, 1.44876
1.23528, 1.49752
1.22195, 1.38457
1.37355, 1.40643
1.29259, 1.37405
1.39145, 1.4633
1.31576, 1.46178
1.37161, 1.48056
1.26362, 1.37091
1.31112, 1.43635
1.23461, 1.35251
1.3537, 1.49144
1.38853, 1.46406
1.38913, 1.38262
1.39051, 1.44273
1.28632, 1.43002
1.37401, 1.4384
1.32322, 1.46379
1.3481, 1.41514
1.22481, 1.42025
1.35609, 1.48471
1.36936, 1.35968
1.36593, 1.47065
1.35964, 1.40122
1.24143, 1.3868
1.33494, 1.42929
1.27354, 1.42456
1.39014, 1.40713
1.35366, 1.4106
1.25051, 1.41677
1.23081, 1.45075
1.23586, 1.4644
1.25789, 1.44216
1.23681, 1.36105
1.3536, 1.36817
1.27173, 1.35981
1.3179, 1.48421
1.21714, 1.47538
1.33661, 1.45522
1.3243, 1.4312
1.39248, 1.45844
1.35814, 1.48276
1.34841, 1.43877
1.36463, 1.42026
1.31954, 1.38294
1.2438, 1.467
1.3049, 1.44923
1.24051, 1.49516
1.28432, 1.4269
1.36476, 1.47064
1.35352, 1.43585
1.29913, 1.47226
1.27517, 1.42784
1.36425, 1.44487
1.3264, 1.48298
1.30231, 1.35324
1.24932, 1.39282
1.35857, 1.40683
1.37463, 1.36568
1.25681, 1.45638
1.28728, 1.41495
1.32224, 1.38524
1.28103, 1.39229
1.24755, 1.38232
1.25144, 1.38363
1.23349, 1.38706
1.28077, 1.40501
1.28835, 1.40183
1.34577, 1.46788
1.2777, 1.49222
1.33202, 1.45423
1.33869, 1.41333
1.37388, 1.36261
1.2756, 1.3983
1.22111, 1.39969
1.27801, 1.44038
1.34249, 1.37732
1.3921, 1.43766
1.3999, 1.42261
1.2345, 1.49778
1.26736, 1.46774
1.21783, 1.41909
1.30359, 1.38148
1.20307, 1.43435
1.36705, 1.46783
1.32324, 1.40296
1.3037, 1.46235
1.26595, 1.47445
1.23534, 1.47011
1.27765, 1.4647
1.3235, 1.45227
1.25876, 1.49297
1.33571, 1.37843
1.24446, 1.43311
1.34572, 1.38848
1.29498, 1.42935
1.33674, 1.47723
1.22961, 1.48637
1.22864, 1.39936
1.23781, 1.48139
1.36361, 1.3909
1.20393, 1.42172
1.26519, 1.44624
1.28173, 1.41827
1.38043, 1.40012
1.24851, 1.35663
1.36361, 1.46211
1.31866, 1.3639
1.34313, 1.40992
1.29915, 1.45922
1.28419, 1.36746
1.36065, 1.44327
1.35402, 1.4451
1.31747, 1.40572
1.25461, 1.44793
1.28321, 1.44567
1.22273, 1.4681
1.22759, 1.44931
1.37024, 1.38096
1.27671, 1.40719
1.21927, 1.42071
1.36698, 1.37645
1.33314, 1.3571
1.36963, 1.39514
1.24821, 1.44177
1.24226, 1.35132
1.32003, 1.39839
1.3472, 1.46209
1.34433, 1.40331
1.36774, 1.39748
1.27849, 1.47559
1.23191, 1.35669
1.35298, 1.43291
1.30509, 1.35061
1.24022, 1.4753
1.33616, 1.37074
1.32925, 1.44475
1.38411, 1.38923
1.269, 1.40007
1.30101, 1.45685
1.39524, 1.43126
1.30421, 1.35665
1.36396, 1.37762
1.32059, 1.36701
1.29765, 1.49525
1.31073, 1.4053
1.3674, 1.35428
1.2556, 1.40466
1.25227, 1.4857
1.31055, 1.46051
1.38452, 1.4748
1.37064, 1.3619
1.34045, 1.45359
1.21039, 1.38632
1.2347, 1.48882
1.24035, 1.40554
1.29362, 1.46173
1.26179, 1.35417
1.30705, 1.46264
1.27664, 1.4469
1.322, 1.44923
1.22139, 1.37535
1.22248, 1.44665
1.21254, 1.40428
1.22455, 1.48028
1.24803, 1.38616
1.37399, 1.41569
1.21793, 1.43921
1.23653, 1.3635
1.21145, 1.42892
1.27634, 1.43087
1.37594, 1.43421
1.30789, 1.39196
1.24197, 1.41188
1.39151, 1.39251
1.3764, 1.39077
1.36019, 1.42592
1.23116, 1.38139
1.24771, 1.46868
1.20823, 1.40487
1.2937, 1.4531
1.21372, 1.38158
1.24191, 1.40047
1.39965, 1.4282
1.34028, 1.45992
1.28449, 1.48068
1.26261, 1.41619
1.38093, 1.40249
1.27198, 1.39366
1.27746, 1.49776
1.37849, 1.47925
1.25156, 1.49498
1.32595, 1.46084
1.32706, 1.45149
1.33681, 1.48111
1.2416, 1.38377
1.38263, 1.37904
1.24838, 1.40315
1.2947, 1.42753
1.2321, 1.45272
1.21292, 1.4664
1.33454, 1.36567
1.25594, 1.40755
1.25498, 1.43036
1.35296, 1.41922
1.23241, 1.4187
1.28411, 1.39856
1.3355, 1.43491
1.31005, 1.42275
1.372, 1.41356
1.30856, 1.40529
1.30686, 1.45016
1.30865, 1.49106
1.26272, 1.42248
1.35017, 1.38196
1.24856, 1.38358
1.29749, 1.48851
1.34298, 1.39701
1.24504, 1.48824
1.2527, 1.45679
1.3853, 1.44191
1.31536, 1.35475
1.2623, 1.49194
1.29077, 1.41721
1.2903, 1.43399
1.38709, 1.4539
1.23782, 1.44753
1.25787, 1.45896
1.34298, 1.45332
1.25674, 1.48499
1.30643, 1.39172
1.21687, 1.47354
1.3099, 1.42216
1.24408, 1.46601
1.25157, 1.35281
1.34959, 1.45484
1.33835, 1.48675
1.25833, 1.45081
1.22648, 1.41308
1.31294, 1.49249
1.30783, 1.49549
1.28006, 1.48553
1.29195, 1.38976
1.26181, 1.46242
1.37907, 1.38939
1.2521, 1.35965
1.24542, 1.42058
1.30901, 1.36418
1.22417, 1.37925
1.21409, 1.42111
1.31302, 1.45819
1.26473, 1.46929
1.35939, 1.42888
1.2227, 1.36324
1.28431, 1.38986
1.27996, 1.45239
1.22991, 1.38799
1.37567, 1.47555
1.20915, 1.41472
1.36645, 1.46552
1.26185, 1.49481
1.38531, 1.44019
1.22739, 1.46209
1.35363, 1.4488
1.30938, 1.4156
1.29724, 1.4054
1.20669, 1.40837
1.28563, 1.49011
1.31206, 1.47883
1.27512, 1.44043
1.34902, 1.48411
1.32937, 1.35009
1.35355, 1.48666
1.27268, 1.42967
1.26301, 1.49643
1.35131, 1.39181
1.38937, 1.43854
1.25922, 1.44091
1.25163, 1.49573
1.26384, 1.4793
1.33548, 1.48402
1.21838, 1.45394
1.31277, 1.37423
1.38046, 1.39392
1.30218, 1.42495
1.32232, 1.35371
1.21644, 1.38938
1.30908, 1.46122
1.23837, 1.38056
1.23657, 1.4064
1.36119, 1.40676
1.34976, 1.49519
1.32343, 1.40936
1.30667, 1.47781
1.26748, 1.41264
1.24675, 1.40806
1.29276, 1.36593
1.23514, 1.47509
1.25724, 1.4154
1.3187, 1.41122
1.28593, 1.46277
1.27468, 1.3632
